t,price_usd_close,volume_sum,active_count,transfers_volume_entity_adjusted_sum,fee_ema_percentile,fee_upper,fee_lower,volume_sma_zscore,volume_upper,volume_lower,address_sma_meandev,address_upper,address_lower
2023-05-15,27197.153592811548,2457990.651245511,816396,3296107089.053219,4620411.612310886,6954805.372318737,478182.5362876189,2872423788.292815,3450117361.1032844,2411685440.081145,814083.8571428572,984461.8529232804,892639.5772354497
2023-05-16,27028.621511356065,3059215.027081488,812873,3194286026.6752267,4230112.466003537,6954805.372318737,478182.5362876189,2904109776.933477,3441041920.250437,2410807730.841839,821553.0,984259.7362830688,891546.7970502647
2023-05-17,27402.01958000473,2515837.120329708,841964,3038142449.249708,3801543.62958508,6954805.372318737,478182.5362876189,2823363903.6207504,3434944923.5412107,2408844332.183949,813421.5714285715,984059.8138492063,890366.7782142856
2023-05-18,26834.61274945016,2895933.18127827,819906,2421083823.948504,3575141.0175083773,6954805.372318737,478182.5362876189,2697567786.625487,3430645895.027623,2405962383.791236,811078.2857142857,983565.5433641976,889163.2042548502
2023-05-19,26876.99632127679,3131822.3013548357,910166,3179791567.4200125,3464311.3384699924,6954805.372318737,478182.5362876189,2574930444.881966,3426408202.2650146,2402095965.443447,824798.5714285715,982877.8097442681,888113.3093033509
2023-05-20,27123.23025846794,2295088.608206541,743184,1454913622.8020568,3172005.6559041296,6954805.372318737,478182.5362876189,2568340096.4017663,3423229327.049643,2398430603.7640576,826940.1428571428,982140.0626058199,887088.9469179893
2023-05-21,26754.833172103663,1928092.3880982616,778480,1364019012.523139,2861027.3389526624,6954805.372318737,478182.5362876189,2564049084.5245523,3420117253.213628,2394778411.9010057,817567.0,981513.1417945325,885962.4931261023
2023-05-22,26854.945819255605,1904517.741803228,832942,2946459521.745928,2621899.939665304,6954805.372318737,478182.5362876189,2514099432.052082,3417089066.2925997,2390733781.0666943,819930.7142857143,980716.5974074074,884864.2248148147
2023-05-23,27222.424868350903,1900310.4648654447,853342,4056279229.190112,2441502.570965339,6954805.372318737,480318.21685548575,2637241318.125637,3415409739.589142,2388387936.662774,825712.0,979739.2648192241,883831.9653395063
2023-05-24,26342.006519090177,1723826.2419833331,867920,3128773755.373262,2262083.4887198373,6954805.372318737,489441.87570251746,2650188647.571859,3414395443.7783546,2386688800.768201,829420.0,978744.9126499118,882842.5873500882
2023-05-25,26477.09720314349,2417307.2969200374,934973,3416584075.676117,2300889.440769887,6954805.372318737,498693.15999891056,2792402969.247232,3414054825.120608,2386236029.173489,845858.1428571428,978091.953787478,882037.0398633158
2023-05-26,26719.11654816123,2599363.727816614,962546,2955967986.200753,2375508.0125315688,6954805.372318737,510403.78594035405,2760428171.9301953,3414017316.392133,2386171562.4640718,853341.0,977694.6378968254,881316.260515873
2023-05-27,26868.22841128472,1659382.9604050205,890197,1852367504.6326847,2196476.7494999315,6954805.372318737,519255.5564114153,2817207297.905999,3414760256.923108,2387793735.746271,874342.8571428572,977357.768015873,880829.531984127
2023-05-28,28107.05501166292,1710443.4111934626,872862,1550431149.1344037,2074968.414923314,6954805.372318737,524284.3760590468,2843837603.1361804,3415707018.4288626,2389930840.31219,887826.0,976961.8730379189,880493.1079144622
2023-05-29,27753.18340888466,1980234.354103704,907600,3048086612.867194,2051284.8997184115,6954805.372318737,527522.7256269252,2858355759.010647,3416875969.30081,2394156415.1359024,898491.4285714285,976757.1514506174,880275.3993430337
2023-05-30,27705.13798975791,2219825.6327744955,958849,3264227746.898368,2093420.0829824326,6954805.372318737,531705.9441947925,2745205547.2546835,3417468551.9985104,2396197491.9953184,913563.8571428572,976495.9257495591,880224.8520282187
2023-05-31,27228.568804595277,1865576.502606497,937045,3536363721.403676,2036459.1878884488,6954805.372318737,538201.8590437387,2803432685.2590284,3418289825.3890553,2398611546.648699,923438.8571428572,976252.5809303352,880283.3460537919
2023-06-01,26816.71302774029,1887682.6091020813,921975,4005480509.002629,1999265.043191857,6954805.372318737,538201.8590437387,2887560747.1628156,3419541794.4510875,2401850521.2512193,921582.0,975934.6779761906,880320.6585317461
2023-06-02,27247.55068467457,2024204.8221770665,986644,3566502749.978333,2005499.9879381594,6954805.372318737,543252.6640510408,2974779999.1310415,3421293223.001433,2405700223.168634,925024.5714285715,975621.8892328042,880395.3234656084
2023-06-03,27066.7495139147,1200802.1472073358,872978,2068490634.6347225,1804325.5277554535,6954805.372318737,567824.1308334956,3005654731.9884753,3423194683.069372,2409357982.2754774,922564.7142857143,975266.4377645504,880441.5035052911
2023-06-04,27100.67253528046,1045902.681410102,899220,1648483534.3400068,1614719.8161691157,6954805.372318737,594407.2479271552,3019662215.589276,3425189023.0817432,2413300065.5184097,926330.1428571428,974943.6021825396,880528.0771825397
2023-06-05,25770.957102030523,1521044.9224497366,883489,3632583076.652419,1591301.092739271,6954805.372318737,601159.9041816654,3103161710.415736,3427764568.537494,2418873038.960733,922885.7142857143,974654.5004982364,880574.8772795415
2023-06-06,27208.730403482336,2170637.2324154214,1029694,3564842013.4197006,1736135.1276583085,6954805.372318737,609102.2967744966,3146106605.633069,3430420878.5860357,2426467894.493698,933006.4285714285,974665.3797222221,880673.3218650793
2023-06-07,26354.280004989407,2606769.1587717263,1001839,3524729193.7219143,1953793.635436663,6954805.372318737,609102.2967744966,3144444530.249961,3432803658.791508,2435096540.531282,942262.7142857143,974823.3028130513,880771.4797266314
2023-06-08,26518.652024648494,1841486.912947093,973455,3308837892.041579,1925716.9548142706,6954805.372318737,609102.2967744966,3044924156.3983817,3434331777.1213436,2443625758.8067865,949617.0,975069.8478262787,880869.834713404
2023-06-09,26488.60896191271,1942546.4586155808,1025807,2369110227.067264,1929924.3307645982,6954805.372318737,609102.2967744966,2873868081.6968007,3434784973.5215955,2451382276.378219,955211.7142857143,975469.6722134039,881002.4722310406
2023-06-10,25862.006390844374,1282512.4365665538,945583,2405473840.20962,1768071.3572150872,6954805.372318737,619914.9951639781,2922008539.6360717,3435564067.9536557,2458878823.257643,965583.8571428572,975983.9821296297,881228.5702513228
2023-06-11,25917.197734457382,907206.9064487348,886475,1902256720.9351723,1552855.244523499,6954805.372318737,637602.0135684515,2958261852.0068097,3436888777.0886717,2464304141.4495077,963763.1428571428,976477.2598148149,881408.0243121693
2023-06-12,25898.42298195509,1099565.329419807,977367,3479845735.131604,1439532.7657475758,6954805.372318737,637602.0135684515,2936442231.789551,3438139010.081539,2467847521.27057,977174.2857142857,977118.2154585539,881574.6369223987
2023-06-13,25897.153585558783,967718.2894249756,938290,3734934850.812581,1321579.1466669256,6954805.372318737,637602.0135684515,2960741208.5599623,3439324385.1676383,2470064610.9476867,964116.5714285715,977613.5350044093,881689.8459479718
2023-06-14,25122.962560064232,1029894.294940205,834070,3887797038.376351,1248657.9337352454,6954805.372318737,637602.0135684515,3012608043.510596,3440591119.8134413,2471830598.888973,940149.5714285715,977842.7025573192,881904.5085537919
2023-06-15,25565.913416730844,1029492.222372335,910956,5079351947.877117,1193866.5058945178,6954805.372318737,637602.0135684515,3265538622.9156733,3443324916.85141,2473572538.3174725,931221.1428571428,977972.3351675485,882060.9251499119
2023-06-16,26322.863966129666,1177421.048159289,960689,4099979511.488371,1189755.1414607104,6954805.372318737,637602.0135684515,3512805663.54726,3448542768.3253503,2475345608.1573043,921918.5714285715,978078.8902028219,882086.3542416226
2023-06-17,26517.594549064645,1061506.7685066464,860155,1867767534.8441389,1157693.0482221944,6954805.372318737,637602.0135684515,3435990477.0664763,3452363672.609208,2476606432.084057,909714.5714285715,978095.7256172837,881974.8902557318
2023-06-18,26325.890181020062,808722.1725647813,895644,2074773063.573889,1070450.3293078411,6954805.372318737,637602.0135684515,3460635668.872007,3457097395.2441883,2478712289.539895,911024.4285714285,978147.1938977073,881876.501340388
2023-06-19,26783.247196944085,828688.7291669381,907908,2518545907.743779,1010009.9292726154,6954805.372318737,637602.0135684515,3323307122.1023183,3460477272.8438983,2480912544.088553,901101.7142857143,978202.3858201059,881666.7062433863
2023-06-20,28363.135028314235,1014515.8934674456,957553,4433309280.363098,1011136.420321323,6954805.372318737,637602.0135684515,3423074897.7523923,3465224120.785284,2484189107.8753996,903853.5714285715,978278.0715343915,881485.457037037
2023-06-21,30038.519709239063,1293715.7254218475,913381,6384182486.379333,1081781.2465964542,6954805.372318737,637602.0135684515,3779701390.324247,3474584189.540338,2487675921.0807424,915183.7142857143,978336.829770723,881427.5686419752
2023-06-22,29915.44030512156,1338200.6246388138,1005960,5086523294.009651,1145886.0911070441,6954805.372318737,637602.0135684515,3780725868.34318,3483943893.5841355,2492190873.7812076,928755.7142857143,978442.6414417989,881810.5855423281
2023-06-23,30622.93364729128,1219230.3159807643,950159,4995050811.9484415,1164222.147325474,6954805.372318737,637602.0135684515,3908593196.980333,3495127291.2061,2496624152.933726,927251.4285714285,978549.1854276897,882253.4209215168
2023-06-24,30542.42425169211,1033885.0004064862,1012001,2812808333.402924,1131637.860595727,6954805.372318737,637602.0135684515,4043599025.345874,3507892691.385306,2504219924.0388474,948943.7142857143,978858.9467768959,883024.596080247
2023-06-25,30464.376844249186,899744.2546073032,950430,2517388674.837052,1073664.459098621,6954805.372318737,637602.0135684515,4106829826.9548974,3520599432.2623863,2514864954.599556,956770.2857142857,979253.0650793652,883937.4825396826
2023-06-26,30286.01992715319,980955.4488073966,1009365,4490164574.626481,1050487.206525815,6954805.372318737,637602.0135684515,4388489636.509568,3537924969.5338564,2524852476.8319893,971264.1428571428,979805.420260141,884871.9400573192
2023-06-27,30725.454353484343,967157.7663383055,963181,4354964646.866793,1029654.8464789375,6954805.372318737,637602.0135684515,4377297546.010097,3554707922.2158146,2535127138.4933147,972068.1428571428,980364.2819135803,885735.5450705468
2023-06-28,30091.639756842567,904640.9541072068,835879,4278762602.234324,998401.3733860048,6954805.372318737,637602.0135684515,4076523276.846524,3566201099.6923857,2546246772.289445,960996.4285714285,980798.1271869488,886317.7744003526
2023-06-29,30458.25082527999,1127994.148635345,981184,5239055643.153604,1030799.5671983398,6954805.372318737,637602.0135684515,4098313612.438517,3577763176.0379305,2557623962.9472294,957457.0,981190.2278835978,886768.2784656084
2023-06-30,30490.79151531946,1060150.0990332295,1061640,5428688340.468778,1038137.2001570623,6954805.372318737,637602.0135684515,4160261830.798565,3590256240.5888085,2568499561.7161317,973382.8571428572,981756.1993650794,887281.9879365079
2023-07-01,30586.16260938864,776219.3125613439,924734,3388604845.942348,972657.7282581327,6954805.372318737,637602.0135684515,4242518475.4470544,3604030186.677791,2578816580.1325755,960916.1428571428,982181.2257760142,887689.285335097
2023-07-02,30622.236997230146,726673.188311835,1010420,1967313063.5381963,911161.5932715584,6954805.372318737,637602.0135684515,4163936245.2615037,3616739775.831549,2587978418.764254,969486.1428571428,982698.9818165784,887910.8610405643
2023-07-03,31152.71345099531,786564.4068665346,961725,3771312595.9517207,880012.2966703025,6954805.372318737,637602.0135684515,4061243105.4508233,3627818853.2603483,2596817429.1088114,962680.4285714285,983138.859069665,888121.9298192239
2023-07-04,30791.354325502583,703082.1072545226,962089,3042947830.561815,835779.7493163575,6954805.372318737,637602.0135684515,3873812131.6929693,3636052277.2643065,2606076576.695767,962524.4285714285,983574.4590564375,888358.2345943563
2023-07-05,30501.977712828342,657348.2014668542,968537,3280330658.256235,791171.8623539817,6954805.372318737,637602.0135684515,3731178996.8389564,3641734703.8398013,2617789336.92143,981475.5714285715,984217.3825396827,888787.2158730159
2023-07-06,29995.78929501398,601708.7836910466,973812,5858553169.988584,743806.0926882479,6954805.372318737,637602.0135684515,3819678643.5296683,3648380234.89353,2629477757.9504795,980422.4285714285,984845.3217372134,889283.3449294533
2023-07-07,30321.16437340287,581470.8123536876,1031613,3719312704.3897686,703222.2726046079,6954805.372318737,637602.0135684515,3575482124.0898094,3651887198.417353,2641838274.9938893,976132.8571428572,985422.7839903,889698.6953747796
2023-07-08,30270.047123742435,445622.6527504742,1004771,1985262636.929122,638822.3676410745,6954805.372318737,636020.3979476282,3375004665.6593485,3654155785.4576797,2651444791.825184,987566.7142857143,986123.3601058201,889908.5287830689
2023-07-09,30177.561426355973,399250.7635231013,978537,1869733640.2211604,578929.4666115812,6954805.372318737,612461.3531933365,3361064748.0426292,3656178929.5107,2661242784.9187555,983012.0,986569.5908730158,890057.9916666667
2023-07-10,30399.567625261745,492062.2804109,928763,3871241141.809781,557212.6700614109,6954805.372318737,594407.2479271552,3375340254.593781,3657756119.750911,2672698472.221129,978303.1428571428,986930.1601499118,890206.6065167548
2023-07-11,30625.232132437995,517322.946758312,930144,4001553311.731589,547240.2392356362,6954805.372318737,585653.5955894693,3512283894.7608914,3660498540.797096,2684273385.6688695,973739.5714285715,987061.5725176367,890353.2703395062
2023-07-12,30386.18488430355,589907.0967867305,951404,3936597657.791251,557906.9536234097,6954805.372318737,567367.0844680868,3606036323.2658935,3664866056.656031,2693113664.2428365,971292.0,986976.570643739,890496.9166578484
2023-07-13,31454.38545802463,606441.6495388547,872210,5703365262.401479,570040.6276022709,6954805.372318737,563367.1069138973,3583866622.182022,3669305100.1748667,2699697753.59711,956777.4285714285,986454.117292769,890635.6938183422
2023-07-14,30326.141483997275,703377.1303748104,1000413,4003270393.195026,603374.7532954058,6954805.372318737,563367.1069138973,3624432006.297058,3674174456.9095125,2705214741.459573,952320.2857142857,985826.8455776015,890769.3591843034
2023-07-15,30291.10855315059,507642.2664327525,914987,2264737177.490089,579441.6315797424,6954805.372318737,563367.1069138973,3664356940.6629105,3679418699.846613,2710679243.838085,939494.0,985082.0731878307,890898.1061772486
